drug_1,drug_2,drug_3,synergy_score
canagliflozin,eribulin,gemcitabine,0.0005549891682630299
fentanyl,gemcitabine,panobinostat,0.0005544029826571195
gemcitabine,panobinostat,propofol,0.0005544029826569007
gemcitabine,midazolam,panobinostat,0.0005544029826564315
gemcitabine,pF-03084014,panobinostat,0.000554402982656428
canagliflozin,gemcitabine,panobinostat,0.0005544029826562357
gemcitabine,hydroxychloroquine,panobinostat,0.0005544029826558662
degarelix,entrectinib,lapatinib,0.0005391320508738325
eribulin,palbociclib,tucatinib,0.0005256997590428
degarelix,gemcitabine,lapatinib,0.0005242620920925509
capecitabine,palbociclib,tucatinib,0.0004932033315899897
palbociclib,panobinostat,tucatinib,0.00048506571059307447
alpelisib,gemcitabine,lapatinib,0.0004787388076935375
epirubicin,palbociclib,tucatinib,0.0004647199636027114
paclitaxel,palbociclib,tucatinib,0.00046467568923649574
docetaxel,palbociclib,tucatinib,0.00046429078042750757
gemcitabine,palbociclib,tucatinib,0.00046365346312813275
pF-03084014,palbociclib,tucatinib,0.00046353863795134447
canagliflozin,palbociclib,tucatinib,0.0004635386379507494
midazolam,palbociclib,tucatinib,0.0004635386379505256
fentanyl,palbociclib,tucatinib,0.00046353863795050643
hydroxychloroquine,palbociclib,tucatinib,0.00046353863794985927
palbociclib,propofol,tucatinib,0.00046353863794885606
alpelisib,gemcitabine,vinorelbine,0.00045685443856010905
gemcitabine,lapatinib,tucatinib,0.00045395891767348155
fentanyl,gemcitabine,lapatinib,0.0004290887817146356
canagliflozin,gemcitabine,lapatinib,0.00042908878171409726
gemcitabine,lapatinib,midazolam,0.0004290887817140212
gemcitabine,lapatinib,pF-03084014,0.00042908878171399957
gemcitabine,lapatinib,propofol,0.0004290887817138088
gemcitabine,hydroxychloroquine,lapatinib,0.0004290887817125909
gemcitabine,tucatinib,vinorelbine,0.00042567685646863266
entrectinib,lapatinib,tucatinib,0.00040015860985630214
gemcitabine,pF-03084014,vinorelbine,0.00039342905538330606
gemcitabine,hydroxychloroquine,vinorelbine,0.0003934290553828641
fentanyl,gemcitabine,vinorelbine,0.0003934290553827803
canagliflozin,gemcitabine,vinorelbine,0.00039342905538253573
gemcitabine,propofol,vinorelbine,0.00039342905538179837
gemcitabine,midazolam,vinorelbine,0.00039342905538174855
canagliflozin,lapatinib,palbociclib,0.00037212213500609605
fentanyl,lapatinib,palbociclib,0.00037212213500587384
lapatinib,pF-03084014,palbociclib,0.0003721221350058196
lapatinib,midazolam,palbociclib,0.000372122135005766
lapatinib,palbociclib,propofol,0.0003721221350038589
hydroxychloroquine,lapatinib,palbociclib,0.00037212213500371986
eribulin,exemestane,hydroxychloroquine,0.00032223979473986137
eribulin,exemestane,pF-03084014,0.000322239794739838
eribulin,exemestane,propofol,0.0003222397947397074
eribulin,exemestane,midazolam,0.0003222397947392127
eribulin,exemestane,fentanyl,0.0003222397947391267
canagliflozin,eribulin,exemestane,0.00032223979473879294
canagliflozin,entrectinib,lapatinib,0.00032213323950588756
entrectinib,lapatinib,pF-03084014,0.00032213323950539593
entrectinib,lapatinib,propofol,0.00032213323950510574
entrectinib,lapatinib,midazolam,0.0003221332395049413
entrectinib,fentanyl,lapatinib,0.000322133239504586
entrectinib,hydroxychloroquine,lapatinib,0.00032213323950349733
anastrozole,panobinostat,propofol,0.0002705997203155972
anastrozole,fentanyl,panobinostat,0.0002705997203153111
anastrozole,hydroxychloroquine,panobinostat,0.00027059972031526463
anastrozole,pF-03084014,panobinostat,0.00027059972031510325
anastrozole,canagliflozin,panobinostat,0.00027059972031498767
anastrozole,midazolam,panobinostat,0.00027059972031494577
alpelisib,degarelix,lapatinib,0.00025800159818347346
degarelix,entrectinib,eribulin,0.00024906207643866885
degarelix,entrectinib,tucatinib,0.00022234210624979755
eribulin,fulvestrant,hydroxychloroquine,0.0002159658597453649
eribulin,fulvestrant,midazolam,0.00021596585974535776
eribulin,fentanyl,fulvestrant,0.00021596585974524693
eribulin,fulvestrant,propofol,0.00021596585974508059
canagliflozin,eribulin,fulvestrant,0.00021596585974506034
eribulin,fulvestrant,pF-03084014,0.0002159658597449655
alpelisib,degarelix,eribulin,0.00021502792727639164
capecitabine,degarelix,entrectinib,0.0001916654954279654
exemestane,panobinostat,propofol,0.00018103564769233078
exemestane,pF-03084014,panobinostat,0.0001810356476913667
exemestane,fentanyl,panobinostat,0.0001810356476913409
exemestane,hydroxychloroquine,panobinostat,0.00018103564769116298
exemestane,midazolam,panobinostat,0.00018103564769100396
canagliflozin,exemestane,panobinostat,0.000181035647690835
eribulin,goserelin,midazolam,0.00018055548634904081
eribulin,goserelin,hydroxychloroquine,0.00018055548634865397
eribulin,fentanyl,goserelin,0.00018055548634831014
eribulin,goserelin,propofol,0.0001805554863480898
canagliflozin,eribulin,goserelin,0.00018055548634801386
eribulin,goserelin,pF-03084014,0.00018055548634684596
eribulin,everolimus,fentanyl,0.00016798704015108805
eribulin,everolimus,midazolam,0.00016798704015088807
eribulin,everolimus,pF-03084014,0.0001679870401497348
eribulin,everolimus,propofol,0.00016798704014956426
eribulin,everolimus,hydroxychloroquine,0.00016798704014900484
canagliflozin,eribulin,everolimus,0.00016798704014849944
degarelix,lapatinib,tucatinib,0.00016713829757940502
alpelisib,capecitabine,degarelix,0.00016287338742274746
fulvestrant,panobinostat,propofol,0.0001514741874203732
fentanyl,fulvestrant,panobinostat,0.0001514741874201302
fulvestrant,midazolam,panobinostat,0.00015147418741981832
canagliflozin,fulvestrant,panobinostat,0.0001514741874197716
fulvestrant,hydroxychloroquine,panobinostat,0.00015147418741933566
fulvestrant,pF-03084014,panobinostat,0.0001514741874191634
capecitabine,exemestane,propofol,0.00014949746171037773
capecitabine,exemestane,pF-03084014,0.00014949746170996926
capecitabine,exemestane,hydroxychloroquine,0.00014949746170983866
capecitabine,exemestane,midazolam,0.00014949746170946461
canagliflozin,capecitabine,exemestane,0.00014949746170933313
capecitabine,exemestane,fentanyl,0.00014949746170904923
degarelix,eribulin,tucatinib,0.00014633009276947306
degarelix,entrectinib,panobinostat,0.00014185738720114553
degarelix,entrectinib,epirubicin,0.00012455421969965094
canagliflozin,letrozole,paclitaxel,0.00012425096126753843
hydroxychloroquine,letrozole,paclitaxel,0.00012425096126710916
letrozole,paclitaxel,propofol,0.00012425096126621508
letrozole,pF-03084014,paclitaxel,0.00012425096126603827
letrozole,midazolam,paclitaxel,0.00012425096126598536
fentanyl,letrozole,paclitaxel,0.0001242509612655087
degarelix,entrectinib,paclitaxel,0.00012385293456126752
degarelix,docetaxel,entrectinib,0.0001234511492171603
degarelix,entrectinib,gemcitabine,0.0001221464726982624
degarelix,entrectinib,pF-03084014,0.00012195478831426596
degarelix,entrectinib,midazolam,0.00012195478831358337
degarelix,entrectinib,propofol,0.00012195478831337617
degarelix,entrectinib,fentanyl,0.00012195478831309585
canagliflozin,degarelix,entrectinib,0.00012195478831297423
degarelix,entrectinib,hydroxychloroquine,0.00012195478831266125
alpelisib,degarelix,panobinostat,0.00012133911358945567
alpelisib,degarelix,epirubicin,0.00011517215560252543
alpelisib,degarelix,paclitaxel,0.00011469647855122717
alpelisib,degarelix,docetaxel,0.00011439162218889567
alpelisib,degarelix,gemcitabine,0.00011345677094059518
alpelisib,degarelix,fentanyl,0.00011331751638340942
alpelisib,degarelix,midazolam,0.00011331751638338661
alpelisib,degarelix,pF-03084014,0.00011331751638316977
alpelisib,degarelix,propofol,0.00011331751638282956
alpelisib,degarelix,hydroxychloroquine,0.00011331751638257232
alpelisib,canagliflozin,degarelix,0.00011331751638179037
everolimus,midazolam,paclitaxel,0.00010862429293470836
everolimus,fentanyl,paclitaxel,0.00010862429293465813
everolimus,paclitaxel,propofol,0.00010862429293361813
everolimus,pF-03084014,paclitaxel,0.00010862429293343641
everolimus,hydroxychloroquine,paclitaxel,0.00010862429293323056
canagliflozin,everolimus,paclitaxel,0.00010862429293284715
eribulin,lY2835219,midazolam,0.0001022773314700952
eribulin,lY2835219,propofol,0.00010227733147000247
eribulin,fentanyl,lY2835219,0.00010227733146972528
canagliflozin,eribulin,lY2835219,0.00010227733146961675
eribulin,hydroxychloroquine,lY2835219,0.0001022773314692757
eribulin,lY2835219,pF-03084014,0.00010227733146910883
capecitabine,fulvestrant,propofol,0.0001013664972730819
capecitabine,fulvestrant,midazolam,0.00010136649727294073
canagliflozin,capecitabine,fulvestrant,0.00010136649727293148
capecitabine,fulvestrant,hydroxychloroquine,0.00010136649727267309
capecitabine,fentanyl,fulvestrant,0.00010136649727250032
capecitabine,fulvestrant,pF-03084014,0.00010136649727242775
degarelix,eribulin,midazolam,9.74915264815207e-05
degarelix,eribulin,fentanyl,9.749152648137668e-05
degarelix,eribulin,pF-03084014,9.74915264812058e-05
degarelix,eribulin,hydroxychloroquine,9.749152648071324e-05
degarelix,eribulin,propofol,9.749152648065789e-05
canagliflozin,degarelix,eribulin,9.749152647947637e-05
canagliflozin,epirubicin,letrozole,9.723226373529498e-05
epirubicin,fentanyl,letrozole,9.723226373398998e-05
epirubicin,letrozole,midazolam,9.723226373395783e-05
epirubicin,letrozole,propofol,9.723226373392801e-05
epirubicin,hydroxychloroquine,letrozole,9.723226373376343e-05
epirubicin,letrozole,pF-03084014,9.723226373364935e-05
capecitabine,degarelix,tucatinib,9.569129578324531e-05
epirubicin,everolimus,fentanyl,9.562911236267929e-05
epirubicin,everolimus,midazolam,9.562911236222075e-05
epirubicin,everolimus,propofol,9.5629112360871e-05
epirubicin,everolimus,pF-03084014,9.562911236058742e-05
canagliflozin,epirubicin,everolimus,9.562911236014361e-05
epirubicin,everolimus,hydroxychloroquine,9.562911235942474e-05
degarelix,fentanyl,lapatinib,9.50440230642609e-05
degarelix,lapatinib,midazolam,9.504402306405562e-05
degarelix,lapatinib,pF-03084014,9.504402306346006e-05
degarelix,lapatinib,propofol,9.504402306334336e-05
canagliflozin,degarelix,lapatinib,9.504402306253405e-05
degarelix,hydroxychloroquine,lapatinib,9.504402306189344e-05
lY2835219,panobinostat,propofol,9.196093740110535e-05
fentanyl,lY2835219,panobinostat,9.196093740041893e-05
lY2835219,midazolam,panobinostat,9.196093740036605e-05
canagliflozin,lY2835219,panobinostat,9.196093740013833e-05
lY2835219,pF-03084014,panobinostat,9.196093739911702e-05
hydroxychloroquine,lY2835219,panobinostat,9.196093739905682e-05
goserelin,midazolam,panobinostat,8.776213454892616e-05
goserelin,panobinostat,propofol,8.77621345488072e-05
fentanyl,goserelin,panobinostat,8.776213454861829e-05
canagliflozin,goserelin,panobinostat,8.776213454814996e-05
goserelin,hydroxychloroquine,panobinostat,8.776213454804955e-05
goserelin,pF-03084014,panobinostat,8.776213454646866e-05
entrectinib,eribulin,tucatinib,8.4385423775398e-05
capecitabine,goserelin,midazolam,8.261973278348559e-05
capecitabine,goserelin,propofol,8.261973278295293e-05
capecitabine,goserelin,hydroxychloroquine,8.261973278282399e-05
canagliflozin,capecitabine,goserelin,8.261973278274687e-05
capecitabine,fentanyl,goserelin,8.261973278242543e-05
capecitabine,goserelin,pF-03084014,8.261973278117002e-05
capecitabine,entrectinib,tucatinib,7.729611848905039e-05
anastrozole,hydroxychloroquine,paclitaxel,7.692238036615266e-05
anastrozole,canagliflozin,paclitaxel,7.692238036525717e-05
anastrozole,pF-03084014,paclitaxel,7.692238036524003e-05
anastrozole,paclitaxel,propofol,7.692238036499161e-05
anastrozole,midazolam,paclitaxel,7.692238036493862e-05
anastrozole,fentanyl,paclitaxel,7.692238036463095e-05
docetaxel,hydroxychloroquine,letrozole,6.996460799814298e-05
canagliflozin,docetaxel,letrozole,6.996460799807578e-05
docetaxel,letrozole,pF-03084014,6.996460799732302e-05
docetaxel,letrozole,propofol,6.996460799695107e-05
docetaxel,letrozole,midazolam,6.996460799619653e-05
docetaxel,fentanyl,letrozole,6.99646079961621e-05
entrectinib,panobinostat,tucatinib,6.88332036340413e-05
docetaxel,everolimus,fentanyl,6.524306180830088e-05
docetaxel,everolimus,midazolam,6.524306180790889e-05
docetaxel,everolimus,pF-03084014,6.524306180771052e-05
docetaxel,everolimus,propofol,6.524306180734346e-05
docetaxel,everolimus,hydroxychloroquine,6.524306180725372e-05
canagliflozin,docetaxel,everolimus,6.524306180637386e-05
alpelisib,hydroxychloroquine,vinorelbine,6.341541594123872e-05
alpelisib,pF-03084014,vinorelbine,6.341541594116336e-05
alpelisib,canagliflozin,vinorelbine,6.341541594069943e-05
alpelisib,fentanyl,vinorelbine,6.341541594060127e-05
alpelisib,propofol,vinorelbine,6.341541594010585e-05
alpelisib,midazolam,vinorelbine,6.341541594002908e-05
capecitabine,lY2835219,propofol,6.2169893324617e-05
capecitabine,lY2835219,midazolam,6.216989332429139e-05
canagliflozin,capecitabine,lY2835219,6.216989332410117e-05
capecitabine,fentanyl,lY2835219,6.216989332359199e-05
capecitabine,hydroxychloroquine,lY2835219,6.216989332319719e-05
capecitabine,lY2835219,pF-03084014,6.216989332318429e-05
anastrozole,epirubicin,fentanyl,6.1449477906982e-05
anastrozole,canagliflozin,epirubicin,6.144947790688354e-05
anastrozole,epirubicin,midazolam,6.144947790678091e-05
anastrozole,epirubicin,pF-03084014,6.144947790672093e-05
anastrozole,epirubicin,hydroxychloroquine,6.144947790667672e-05
anastrozole,epirubicin,propofol,6.144947790657435e-05
eribulin,pF-03084014,palbociclib,6.0550665858150486e-05
eribulin,midazolam,palbociclib,6.0550665857816314e-05
canagliflozin,eribulin,palbociclib,6.0550665857623556e-05
eribulin,fentanyl,palbociclib,6.055066585757476e-05
eribulin,hydroxychloroquine,palbociclib,6.0550665857124884e-05
eribulin,palbociclib,propofol,6.055066585575863e-05
entrectinib,epirubicin,tucatinib,5.405924431793175e-05
entrectinib,paclitaxel,tucatinib,5.381642857139174e-05
degarelix,panobinostat,tucatinib,5.368829955885897e-05
docetaxel,entrectinib,tucatinib,5.367731281992063e-05
entrectinib,gemcitabine,tucatinib,5.3225576449548854e-05
entrectinib,pF-03084014,tucatinib,5.31592068904597e-05
canagliflozin,entrectinib,tucatinib,5.315920689007972e-05
entrectinib,propofol,tucatinib,5.31592068896418e-05
entrectinib,midazolam,tucatinib,5.3159206889239644e-05
entrectinib,hydroxychloroquine,tucatinib,5.315920688917545e-05
entrectinib,fentanyl,tucatinib,5.31592068887574e-05
alpelisib,fentanyl,lapatinib,4.964005874472056e-05
alpelisib,lapatinib,midazolam,4.964005874456553e-05
alpelisib,canagliflozin,lapatinib,4.964005874452479e-05
alpelisib,lapatinib,propofol,4.964005874438017e-05
alpelisib,lapatinib,pF-03084014,4.964005874412076e-05
alpelisib,hydroxychloroquine,lapatinib,4.9640058743229464e-05
degarelix,epirubicin,tucatinib,4.903524698362508e-05
degarelix,paclitaxel,tucatinib,4.8547710525307455e-05
degarelix,docetaxel,tucatinib,4.8268387619349764e-05
degarelix,gemcitabine,tucatinib,4.736137086676921e-05
degarelix,pF-03084014,tucatinib,4.722811105457707e-05
degarelix,fentanyl,tucatinib,4.7228111054485536e-05
degarelix,midazolam,tucatinib,4.722811105440717e-05
degarelix,propofol,tucatinib,4.7228111053932607e-05
degarelix,hydroxychloroquine,tucatinib,4.722811105362476e-05
canagliflozin,degarelix,tucatinib,4.722811105277935e-05
capecitabine,degarelix,midazolam,4.70184901261574e-05
capecitabine,degarelix,pF-03084014,4.70184901257218e-05
capecitabine,degarelix,propofol,4.701849012571294e-05
capecitabine,degarelix,fentanyl,4.7018490125683884e-05
capecitabine,degarelix,hydroxychloroquine,4.7018490125075226e-05
canagliflozin,capecitabine,degarelix,4.701849012440128e-05
anastrozole,docetaxel,hydroxychloroquine,4.3795576322522654e-05
anastrozole,docetaxel,pF-03084014,4.3795576321860986e-05
anastrozole,canagliflozin,docetaxel,4.3795576321130735e-05
anastrozole,docetaxel,propofol,4.3795576321063765e-05
anastrozole,docetaxel,fentanyl,4.379557632062054e-05
anastrozole,docetaxel,midazolam,4.379557632048601e-05
pF-03084014,tucatinib,vinorelbine,3.2243828594920266e-05
hydroxychloroquine,tucatinib,vinorelbine,3.224382859464076e-05
canagliflozin,tucatinib,vinorelbine,3.224382859403805e-05
fentanyl,tucatinib,vinorelbine,3.2243828594027006e-05
propofol,tucatinib,vinorelbine,3.224382859355852e-05
midazolam,tucatinib,vinorelbine,3.224382859339929e-05
entrectinib,eribulin,pF-03084014,2.9615761652169418e-05
canagliflozin,entrectinib,eribulin,2.961576165185774e-05
entrectinib,eribulin,propofol,2.9615761651448075e-05
entrectinib,eribulin,midazolam,2.9615761651434173e-05
entrectinib,eribulin,hydroxychloroquine,2.9615761651344943e-05
entrectinib,eribulin,fentanyl,2.9615761650729543e-05
capecitabine,pF-03084014,palbociclib,2.8219999036083876e-05
canagliflozin,capecitabine,palbociclib,2.8219999035965878e-05
capecitabine,midazolam,palbociclib,2.8219999035870407e-05
capecitabine,fentanyl,palbociclib,2.8219999035299378e-05
capecitabine,hydroxychloroquine,palbociclib,2.8219999034904267e-05
capecitabine,palbociclib,propofol,2.821999903423107e-05
fentanyl,lapatinib,tucatinib,2.4866163469566637e-05
lapatinib,midazolam,tucatinib,2.486616346935609e-05
lapatinib,pF-03084014,tucatinib,2.4866163469298006e-05
canagliflozin,lapatinib,tucatinib,2.4866163469283732e-05
lapatinib,propofol,tucatinib,2.4866163469253188e-05
hydroxychloroquine,lapatinib,tucatinib,2.4866163468051855e-05
canagliflozin,capecitabine,entrectinib,2.2692216996662744e-05
capecitabine,entrectinib,pF-03084014,2.2692216996565518e-05
capecitabine,entrectinib,propofol,2.2692216996383226e-05
capecitabine,entrectinib,midazolam,2.269221699595096e-05
capecitabine,entrectinib,hydroxychloroquine,2.269221699558703e-05
capecitabine,entrectinib,fentanyl,2.2692216994916846e-05
fentanyl,palbociclib,panobinostat,2.0411279465613345e-05
pF-03084014,palbociclib,panobinostat,2.041127946550362e-05
canagliflozin,palbociclib,panobinostat,2.041127946549007e-05
midazolam,palbociclib,panobinostat,2.0411279465432087e-05
hydroxychloroquine,palbociclib,panobinostat,2.0411279464250926e-05
palbociclib,panobinostat,propofol,2.0411279464206447e-05
entrectinib,panobinostat,propofol,1.4558203568264722e-05
canagliflozin,entrectinib,panobinostat,1.4558203568093064e-05
entrectinib,pF-03084014,panobinostat,1.4558203567891378e-05
entrectinib,midazolam,panobinostat,1.455820356741877e-05
entrectinib,fentanyl,panobinostat,1.4558203567136934e-05
entrectinib,hydroxychloroquine,panobinostat,1.4558203566839812e-05
canagliflozin,gemcitabine,letrozole,1.2547489236557787e-05
gemcitabine,letrozole,pF-03084014,1.2547489235660073e-05
gemcitabine,hydroxychloroquine,letrozole,1.2547489235584679e-05
fentanyl,gemcitabine,letrozole,1.254748923536714e-05
gemcitabine,letrozole,propofol,1.2547489235242159e-05
gemcitabine,letrozole,midazolam,1.2547489234967198e-05
everolimus,fentanyl,gemcitabine,1.0969429392515718e-05
everolimus,gemcitabine,midazolam,1.0969429391689364e-05
everolimus,gemcitabine,pF-03084014,1.096942939105738e-05
everolimus,gemcitabine,propofol,1.096942939064436e-05
canagliflozin,everolimus,gemcitabine,1.0969429389865662e-05
everolimus,gemcitabine,hydroxychloroquine,1.096942938970522e-05
anastrozole,gemcitabine,pF-03084014,7.768010242144863e-06
anastrozole,gemcitabine,hydroxychloroquine,7.768010241911171e-06
anastrozole,fentanyl,gemcitabine,7.768010241772407e-06
anastrozole,canagliflozin,gemcitabine,7.768010241559563e-06
anastrozole,gemcitabine,propofol,7.768010241301689e-06
anastrozole,gemcitabine,midazolam,7.768010241203496e-06
exemestane,hydroxychloroquine,paclitaxel,7.123641417044774e-06
exemestane,paclitaxel,propofol,7.1236414167189465e-06
exemestane,pF-03084014,paclitaxel,7.123641416497252e-06
canagliflozin,exemestane,paclitaxel,7.123641416098288e-06
exemestane,midazolam,paclitaxel,7.123641415990575e-06
exemestane,fentanyl,paclitaxel,7.1236414156544565e-06
epirubicin,exemestane,propofol,6.271410263889306e-06
epirubicin,exemestane,fentanyl,6.271410263593135e-06
epirubicin,exemestane,pF-03084014,6.271410263565762e-06
epirubicin,exemestane,midazolam,6.27141026342048e-06
canagliflozin,epirubicin,exemestane,6.271410263312282e-06
epirubicin,exemestane,hydroxychloroquine,6.271410263156455e-06
degarelix,fentanyl,panobinostat,5.344395328526714e-06
degarelix,midazolam,panobinostat,5.344395328247958e-06
degarelix,panobinostat,propofol,5.344395328217177e-06
degarelix,pF-03084014,panobinostat,5.344395327670414e-06
degarelix,hydroxychloroquine,panobinostat,5.344395326950768e-06
canagliflozin,degarelix,panobinostat,5.344395326454345e-06
fulvestrant,hydroxychloroquine,paclitaxel,5.3078822361415764e-06
canagliflozin,fulvestrant,paclitaxel,5.307882235958986e-06
fulvestrant,midazolam,paclitaxel,5.307882235729033e-06
fulvestrant,paclitaxel,propofol,5.307882235685448e-06
fentanyl,fulvestrant,paclitaxel,5.307882235367893e-06
fulvestrant,pF-03084014,paclitaxel,5.307882235218102e-06
epirubicin,fentanyl,fulvestrant,4.361352783876504e-06
canagliflozin,epirubicin,fulvestrant,4.361352783742911e-06
epirubicin,fulvestrant,midazolam,4.36135278372887e-06
epirubicin,fulvestrant,propofol,4.361352783425741e-06
epirubicin,fulvestrant,pF-03084014,4.3613527828565454e-06
epirubicin,fulvestrant,hydroxychloroquine,4.36135278282319e-06
docetaxel,exemestane,hydroxychloroquine,4.278676205068868e-06
docetaxel,exemestane,pF-03084014,4.2786762047722966e-06
docetaxel,exemestane,propofol,4.278676204445206e-06
canagliflozin,docetaxel,exemestane,4.2786762036259535e-06
docetaxel,exemestane,fentanyl,4.278676203298149e-06
docetaxel,exemestane,midazolam,4.278676203192056e-06
alpelisib,eribulin,hydroxychloroquine,4.2188844191588e-06
alpelisib,eribulin,midazolam,4.218884419140153e-06
alpelisib,eribulin,pF-03084014,4.2188844189760255e-06
alpelisib,eribulin,fentanyl,4.218884418945868e-06
alpelisib,eribulin,propofol,4.218884418804226e-06
alpelisib,canagliflozin,eribulin,4.218884418576653e-06
goserelin,hydroxychloroquine,paclitaxel,3.749408145642546e-06
goserelin,midazolam,paclitaxel,3.7494081456239662e-06
canagliflozin,goserelin,paclitaxel,3.749408145124443e-06
goserelin,paclitaxel,propofol,3.749408144906557e-06
fentanyl,goserelin,paclitaxel,3.7494081446430568e-06
goserelin,pF-03084014,paclitaxel,3.749408143310422e-06
epirubicin,goserelin,midazolam,3.4231044235437807e-06
epirubicin,fentanyl,goserelin,3.423104423071647e-06
canagliflozin,epirubicin,goserelin,3.423104422828347e-06
epirubicin,goserelin,propofol,3.423104422566829e-06
epirubicin,goserelin,hydroxychloroquine,3.4231044222441382e-06
epirubicin,goserelin,pF-03084014,3.4231044208688447e-06
docetaxel,fulvestrant,hydroxychloroquine,3.0685230405190322e-06
docetaxel,fulvestrant,pF-03084014,3.0685230398465067e-06
canagliflozin,docetaxel,fulvestrant,3.0685230398400125e-06
docetaxel,fulvestrant,propofol,3.0685230397650687e-06
docetaxel,fentanyl,fulvestrant,3.068523039364947e-06
docetaxel,fulvestrant,midazolam,3.0685230392838727e-06
lY2835219,paclitaxel,propofol,2.8717450658006777e-06
canagliflozin,lY2835219,paclitaxel,2.8717450657087877e-06
lY2835219,midazolam,paclitaxel,2.8717450656598144e-06
hydroxychloroquine,lY2835219,paclitaxel,2.8717450652457758e-06
fentanyl,lY2835219,paclitaxel,2.8717450650396643e-06
lY2835219,pF-03084014,paclitaxel,2.8717450645547638e-06
alpelisib,panobinostat,propofol,2.677201886208283e-06
alpelisib,fentanyl,panobinostat,2.6772018859406724e-06
alpelisib,midazolam,panobinostat,2.6772018857121594e-06
alpelisib,canagliflozin,panobinostat,2.6772018853993887e-06
alpelisib,pF-03084014,panobinostat,2.677201885285397e-06
alpelisib,hydroxychloroquine,panobinostat,2.677201885241076e-06
epirubicin,lY2835219,midazolam,2.587324995304952e-06
epirubicin,fentanyl,lY2835219,2.5873249951935766e-06
epirubicin,lY2835219,propofol,2.5873249951862726e-06
canagliflozin,epirubicin,lY2835219,2.5873249951380138e-06
epirubicin,lY2835219,pF-03084014,2.587324993838508e-06
epirubicin,hydroxychloroquine,lY2835219,2.58732499357269e-06
alpelisib,capecitabine,propofol,2.5373809207986736e-06
alpelisib,capecitabine,midazolam,2.5373809207162425e-06
alpelisib,capecitabine,hydroxychloroquine,2.5373809204601836e-06
alpelisib,canagliflozin,capecitabine,2.5373809204409555e-06
alpelisib,capecitabine,pF-03084014,2.5373809204314187e-06
alpelisib,capecitabine,fentanyl,2.5373809201924724e-06
docetaxel,goserelin,hydroxychloroquine,2.2989256863223023e-06
docetaxel,goserelin,midazolam,2.2989256854811063e-06
canagliflozin,docetaxel,goserelin,2.2989256853077703e-06
docetaxel,goserelin,propofol,2.298925685288479e-06
docetaxel,fentanyl,goserelin,2.298925684942412e-06
docetaxel,goserelin,pF-03084014,2.298925684241128e-06
degarelix,epirubicin,fentanyl,1.753264948387306e-06
degarelix,epirubicin,midazolam,1.7532649482728093e-06
degarelix,epirubicin,pF-03084014,1.753264947477847e-06
degarelix,epirubicin,propofol,1.7532649473840365e-06
degarelix,epirubicin,hydroxychloroquine,1.7532649465525777e-06
canagliflozin,degarelix,epirubicin,1.7532649465399713e-06
docetaxel,lY2835219,propofol,1.7475531295987252e-06
docetaxel,hydroxychloroquine,lY2835219,1.7475531293416574e-06
canagliflozin,docetaxel,lY2835219,1.7475531293082399e-06
docetaxel,lY2835219,midazolam,1.7475531289330805e-06
docetaxel,lY2835219,pF-03084014,1.7475531289015948e-06
docetaxel,fentanyl,lY2835219,1.7475531287551447e-06
eribulin,pF-03084014,tucatinib,1.6104552413031815e-06
eribulin,hydroxychloroquine,tucatinib,1.6104552411310957e-06
eribulin,midazolam,tucatinib,1.610455241080616e-06
eribulin,fentanyl,tucatinib,1.6104552409418514e-06
eribulin,propofol,tucatinib,1.6104552408271507e-06
canagliflozin,eribulin,tucatinib,1.6104552404855044e-06
capecitabine,propofol,tucatinib,1.444694610238078e-06
capecitabine,pF-03084014,tucatinib,1.4446946101750553e-06
capecitabine,midazolam,tucatinib,1.4446946100731837e-06
capecitabine,hydroxychloroquine,tucatinib,1.4446946098489588e-06
canagliflozin,capecitabine,tucatinib,1.4446946097662865e-06
capecitabine,fentanyl,tucatinib,1.4446946096049363e-06
degarelix,midazolam,paclitaxel,1.2802620227639235e-06
degarelix,fentanyl,paclitaxel,1.2802620223696455e-06
degarelix,hydroxychloroquine,paclitaxel,1.2802620223619157e-06
degarelix,pF-03084014,paclitaxel,1.2802620223303548e-06
degarelix,paclitaxel,propofol,1.2802620221346934e-06
canagliflozin,degarelix,paclitaxel,1.280262021246997e-06
canagliflozin,epirubicin,palbociclib,1.1274546704464835e-06
epirubicin,fentanyl,palbociclib,1.1274546703447224e-06
epirubicin,midazolam,palbociclib,1.1274546703277256e-06
epirubicin,pF-03084014,palbociclib,1.1274546701818445e-06
epirubicin,hydroxychloroquine,palbociclib,1.1274546687235246e-06
epirubicin,palbociclib,propofol,1.1274546682440913e-06
panobinostat,propofol,tucatinib,1.1157931845531202e-06
fentanyl,panobinostat,tucatinib,1.1157931842585691e-06
midazolam,panobinostat,tucatinib,1.1157931839745338e-06
pF-03084014,panobinostat,tucatinib,1.1157931839344655e-06
canagliflozin,panobinostat,tucatinib,1.1157931836301526e-06
hydroxychloroquine,panobinostat,tucatinib,1.1157931835352839e-06
canagliflozin,paclitaxel,palbociclib,1.09771383725551e-06
pF-03084014,paclitaxel,palbociclib,1.0977138371363535e-06
midazolam,paclitaxel,palbociclib,1.0977138369208407e-06
hydroxychloroquine,paclitaxel,palbociclib,1.0977138366348636e-06
fentanyl,paclitaxel,palbociclib,1.0977138364290636e-06
paclitaxel,palbociclib,propofol,1.0977138350967494e-06
degarelix,docetaxel,pF-03084014,1.0092657730631718e-06
