DrugCom_ID	DrugID_1	Drug_Name_1	Highest_status_1	order_1	DrugID_2	Drug_Name_2	Highest_status_2	order_2	DrugID_3	Drug_Name_3	DrugID_4	Drug_Name_4	Disease_Entry	Source	Highest_status	Cell Line	ZIP	Bliss	Loewe	HSA	n_drugs
DCR43TM	DM27D4J	PD-0325901	Phase 2	21.0	DMMWSUL	Lomustine	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	0.09	3.65	3.72	3.81	2
DCQZSFA	DM27D4J	PD-0325901	Phase 2	21.0	DMMWSUL	Lomustine	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	8.6	9.13	8.96	14.5	2
DC88KZ8	DM27D4J	PD-0325901	Phase 2	21.0	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	2.18	2.88	2.81	3.62	2
DCUI1S7	DM27D4J	PD-0325901	Phase 2	21.0	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	2.3	1.05	1.0	7.11	2
DC5SK21	DM27D4J	PD-0325901	Phase 2	21.0	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	2.34	2.02	0.39	4.29	2
DCVYBRZ	DM27D4J	PD-0325901	Phase 2	21.0	DMPAWBN	GSK525762	Phase 1	17.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	0.6	0.81	0.05	0.83	2
DC560M7	DM27D4J	PD-0325901	Phase 2	21.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	7.34	7.0	11.12	11.34	2
DCTKU3C	DM27D4J	PD-0325901	Phase 2	21.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	8.02	7.38	10.64	10.97	2
DC50RW8	DM27D4J	PD-0325901	Phase 2	21.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	4.96	3.41	15.67	16.8	2
DC76ANC	DM27D4J	PD-0325901	Phase 2	21.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	1.56	2.4	3.35	7.07	2
DC3IV0K	DM27D4J	PD-0325901	Phase 2	21.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	5.01	5.21	1.95	11.47	2
DC6ED9P	DM27D4J	PD-0325901	Phase 2	21.0	DMT1OZ6	MK-2206	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	4.13	3.73	4.24	9.73	2
DCNQ1T8	DM27D4J	PD-0325901	Phase 2	21.0	DMT1OZ6	MK-2206	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	5.64	5.56	10.41	12.83	2
DCGL1QF	DM27D4J	PD-0325901	Phase 2	21.0	DMT1OZ6	MK-2206	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	2.11	1.89	1.62	7.19	2
DCPR3JG	DM27D4J	PD-0325901	Phase 2	21.0	DMWMPD4	Vorinostat	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	2.34	1.58	7.36	10.69	2
DCMHLSU	DM27D4J	PD-0325901	Phase 2	21.0	DMWMPD4	Vorinostat	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	2.13	4.6	6.55	9.04	2
DCRGZPJ	DM27D4J	PD-0325901	Phase 2	21.0	DMWMPD4	Vorinostat	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	1.97	2.66	6.78	9.3	2
DC87UQ0	DM27D4J	PD-0325901	Phase 2	21.0	DMWMPD4	Vorinostat	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	12.48	12.27	15.08	19.06	2
DCFZMUL	DM27D4J	PD-0325901	Phase 2	21.0	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	3.32	3.89	4.1	5.95	2
DCO7WUY	DM27D4J	PD-0325901	Phase 2	21.0	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	4.31	6.33	1.99	10.22	2
DCU80JT	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	10.07	10.01	8.51	16.58	2
DC4MUM6	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	1.58	0.77	3.43	7.91	2
DC9O9JD	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	0.56	0.45	2.89	4.37	2
DC7PUHK	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	0.8	0.62	1.47	5.23	2
DC1HPL6	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	8.08	7.1	2.51	9.52	2
DCOJV0Z	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	1.39	1.57	0.49	5.72	2
DC7A4MJ	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	2.7	3.32	5.34	9.93	2
DCHEZJU	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	0.53	0.13	0.74	4.02	2
DCYZJ1K	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	6.41	6.58	6.96	10.56	2
DCC10LP	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	8.48	7.92	9.45	12.49	2
DCBF5N7	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM3WDZ5	MK-1775	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	1.6	1.33	4.9	8.44	2
DCO4O3W	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM3WDZ5	MK-1775	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	5.25	5.47	6.77	9.14	2
DC9NBS4	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	8.13	7.8	11.01	14.39	2
DCGBRNJ	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	7.72	7.39	10.28	14.17	2
DCF4WBW	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	6.35	6.36	6.79	9.89	2
DCO1LZ2	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	1.37	0.76	3.43	8.6	2
DC27CDY	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	7.36	7.06	5.47	10.24	2
DC4UN7X	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM67EMK	SCH-900776	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	3.43	1.5	1.75	5.09	2
DCM4HHD	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM67EMK	SCH-900776	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	3.89	4.24	0.83	6.6	2
DCITM4I	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMSE3I7	Gemcitabine	Preclinical	2.1	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	6.59	6.42	10.47	14.88	2
DC6EUC5	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMSE3I7	Gemcitabine	Preclinical	2.1	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	4.62	4.49	10.31	13.47	2
DC9NTB5	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM9WLN4	10-hydroxycamptothecin	Investigative	0.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	1.62	1.1	5.15	8.68	2
DC8I16C	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM9WLN4	10-hydroxycamptothecin	Investigative	0.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	1.69	3.5	7.46	8.92	2
DC460P9	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DM9WLN4	10-hydroxycamptothecin	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	5.81	5.76	2.53	7.97	2
DCQ84DL	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	16.62	13.96	10.46	15.36	2
DCY53EN	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	7.17	8.3	4.99	9.85	2
DC3QFQU	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	2.99	2.93	5.77	10.41	2
DC4B27N	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	1.65	2.14	6.89	11.3	2
DCZRF6F	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	1.84	1.84	6.68	11.47	2
DC8YQ64	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	1.78	2.03	1.49	5.12	2
DCSW69F	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	5.01	5.37	10.17	13.24	2
DCBUGM8	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	2.94	2.37	8.3	10.97	2
DCA3FKC	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	6.94	9.83	10.04	13.6	2
DC6VFZ6	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	7.85	8.86	5.31	10.87	2
DCJ6PVD	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMFGYKS	MK-5108	Phase 1	17.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	2.47	2.64	6.34	9.79	2
DCLU1ME	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMFGYKS	MK-5108	Phase 1	17.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	2.39	2.77	4.56	9.1	2
DC66SN3	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMFGYKS	MK-5108	Phase 1	17.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	4.79	4.0	0.55	7.2	2
DCH8ERN	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	7.47	7.83	3.57	9.63	2
DC3V4DR	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	1.4	2.37	7.08	8.32	2
DCBUZ7L	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	3.2	2.97	4.47	6.74	2
DC2GLOV	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	5.0	5.84	8.38	10.8	2
DCMSKSS	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	3.35	2.83	3.75	6.02	2
DCKK333	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMM0XGL	Idarubicin	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	10.62	11.35	4.89	16.17	2
DCZKRAH	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMMWSUL	Lomustine	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	4.83	5.02	7.49	12.07	2
DCODSK4	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMMWSUL	Lomustine	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	4.61	4.75	8.52	12.59	2
DCM7GCZ	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMMWSUL	Lomustine	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	1.88	2.68	0.46	6.26	2
DCX8LG8	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	11.99	11.87	9.34	14.82	2
DCNOIUG	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	7.28	7.17	8.88	11.12	2
DCBZTAI	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	3.21	5.15	0.29	5.58	2
DCPK02H	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMPAWBN	GSK525762	Phase 1	17.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	10.92	10.59	7.91	11.93	2
DCA2VQF	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMPAWBN	GSK525762	Phase 1	17.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	2.52	5.68	3.49	5.65	2
DCSVFXU	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMRHGI9	Cisplatin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	5.24	5.83	1.31	6.34	2
DCJN4WR	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	1.95	1.79	2.67	7.55	2
DCE5V11	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	1.76	0.83	0.19	6.48	2
DC1UXEM	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	4.28	1.39	2.03	5.41	2
DC1HG27	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	1.44	0.93	2.99	7.6	2
DCZ0LFZ	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMT1OZ6	MK-2206	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	3.0	5.5	7.47	10.48	2
DCU5OG4	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMT1OZ6	MK-2206	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	8.63	8.59	10.02	13.42	2
DC8KHWW	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMT1OZ6	MK-2206	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	5.45	5.11	12.04	14.59	2
DCKQVB2	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMT1OZ6	MK-2206	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	1.23	1.45	0.2	4.35	2
DC7TOV4	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMWMPD4	Vorinostat	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	6.1	4.32	6.56	9.57	2
DCT9K83	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMWMPD4	Vorinostat	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	2.42	2.23	4.66	9.03	2
DCOFY89	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMWMPD4	Vorinostat	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	2.61	2.18	2.4	5.88	2
DCQFOLQ	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMWMPD4	Vorinostat	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	0.92	0.92	6.71	9.4	2
DCWJ3OH	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMWMPD4	Vorinostat	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	3.83	1.91	4.47	7.01	2
DC0Z1Y5	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMWNHPC	Aminolevulinic Acid Hydrochloride	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	1.65	3.11	3.67	5.98	2
DCZRIPZ	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	3.04	6.55	6.06	9.75	2
DC3I1JT	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	2.56	5.44	1.05	6.24	2
DCIYVNH	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	5.06	4.81	12.32	12.92	2
DC8NACR	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	3.16	4.15	9.38	9.94	2
DC12B2O	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	4.29	4.48	8.19	11.83	2
DCGQ8SN	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	7.01	7.23	10.14	16.31	2
DCQLMYB	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	1.4	1.37	1.91	8.3	2
DC4T2R3	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	4.03	4.39	10.11	14.3	2
DCM6MY8	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	7.65	7.53	7.12	13.01	2
DCHMXVX	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	8.77	8.41	17.65	20.38	2
DCG2B84	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DM3WDZ5	MK-1775	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	3.54	3.58	7.5	12.15	2
DC6OAUB	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	4.5	4.16	10.59	15.19	2
DC9YP2G	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	2.38	2.5	1.09	13.72	2
DC932MB	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	6.33	3.17	11.1	15.31	2
DCE2309	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	1.76	2.04	6.19	10.81	2
DCMAAYH	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DM7C8YV	Plicamycin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.56	1.66	1.11	0.86	2
DCMTEWP	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DM7XZY5	Triapine	Phase 2	21.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	2.66	4.79	0.44	0.44	2
DCS7S2U	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DM9WLN4	10-hydroxycamptothecin	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	0.62	3.12	9.28	10.12	2
DCL7Y0G	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DM9WLN4	10-hydroxycamptothecin	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	5.23	4.71	7.52	12.07	2
DCVMJQ6	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	1.06	2.75	8.04	4.95	2
DCBAY93	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	7.15	9.81	10.49	13.94	2
DC06VGB	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	2.33	2.25	9.93	15.14	2
DC93LHY	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	2.85	2.95	14.55	17.67	2
DCEDSJE	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	7.82	7.79	8.15	12.7	2
DCUBHQ4	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	9.65	9.24	11.36	15.3	2
DCQ2OYW	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	5.29	5.17	2.37	7.76	2
DC72FKC	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	3.5	3.29	2.26	7.55	2
DCNDLIW	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	1.72	0.74	1.74	5.32	2
